<<<<<<< HEAD
+,202,184,16358,0.01,-0.01,-0.76,1194681
+,206,160,16400,0.01,-0.01,-0.76,1194787
+,226,188,16360,0.01,-0.01,-0.76,1194894
+,230,198,16410,0.01,-0.01,-0.77,1195003
+,234,170,16370,0.01,-0.01,-0.76,1195110
+,248,160,16360,0.01,-0.01,-0.76,1195217
+,234,196,16388,0.01,-0.01,-0.76,1195324
+,214,162,16404,0.01,-0.01,-0.76,1195430
+,214,162,16404,0.01,-0.01,-0.76,1195587
+,196,150,16350,0.01,-0.01,-0.76,1195694
+,236,168,16296,0.01,-0.01,-0.76,1195800
+,242,168,16340,0.01,-0.01,-0.76,1195906
+,256,202,16292,0.01,-0.01,-0.76,1196013
+,204,102,16366,0.01,-0.01,-0.75,1196119
+,202,194,16332,0.01,-0.01,-0.75,1196225
+,256,134,16368,0.01,-0.01,-0.76,1196333
+,228,158,16360,0.01,-0.01,-0.77,1196440
+,232,150,16370,0.01,-0.01,-0.77,1196546
+,216,154,16344,0.01,-0.01,-0.77,1196652
+,212,176,16388,0.01,-0.01,-0.76,1196759
+,202,106,16380,0.01,-0.01,-0.76,1196865
+,264,226,16364,0.01,-0.01,-0.75,1196971
+,200,144,16340,0.01,-0.01,-0.76,1197077
+,208,176,16374,0.01,-0.01,-0.75,1197184
+,230,164,16326,0.01,-0.01,-0.76,1197291
+,212,154,16328,0.01,-0.01,-0.76,1197397
+,218,234,16338,0.01,-0.01,-0.76,1197504
+,188,106,16334,0.01,-0.01,-0.75,1197613
+,240,196,16348,0.01,-0.01,-0.75,1197720
+,246,154,16328,0.01,-0.01,-0.76,1197827
+,248,194,16408,0.01,-0.01,-0.77,1197933
+,212,154,16330,0.01,-0.01,-0.76,1198040
+,272,212,16364,0.01,-0.01,-0.77,1198147
+,230,204,16364,0.01,-0.01,-0.76,1198254
+,200,186,16358,0.01,-0.01,-0.76,1198361
+,212,200,16364,0.01,-0.01,-0.76,1198468
+,194,188,16346,0.01,-0.01,-0.76,1198574
+,180,122,16358,0.01,-0.01,-0.75,1198681
+,252,136,16416,0.01,-0.01,-0.74,1198788
+,240,134,16322,0.01,-0.01,-0.75,1198897
+,240,134,16322,0.01,-0.01,-0.75,1199054
+,246,144,16368,0.01,-0.01,-0.75,1199160
+,194,150,16356,0.01,-0.01,-0.74,1199267
+,210,156,16398,0.01,-0.01,-0.75,1199373
+,218,132,16408,0.01,-0.01,-0.75,1199479
+,204,172,16356,0.01,-0.01,-0.75,1199585
+,242,150,16416,0.01,-0.01,-0.75,1199692
+,210,200,16354,0.01,-0.01,-0.76,1199798
+,210,104,16392,0.01,-0.01,-0.76,1199904
+,220,210,16390,0.01,-0.01,-0.76,1200011
+,204,126,16382,0.01,-0.01,-0.76,1200117
+,194,166,16412,0.01,-0.01,-0.76,1200225
+,224,126,16360,0.01,-0.01,-0.76,1200331
+,230,172,16328,0.01,-0.01,-0.76,1200438
+,224,192,16360,0.01,-0.01,-0.77,1200544
+,220,132,16372,0.01,-0.01,-0.77,1200650
+,220,178,16440,0.01,-0.01,-0.78,1200757
+,200,120,16392,0.01,-0.01,-0.78,1200864
+,212,164,16402,0.01,-0.01,-0.78,1200971
+,188,152,16378,0.01,-0.01,-0.78,1201078
+,228,124,16386,0.01,-0.01,-0.78,1201184
+,240,188,16400,0.01,-0.01,-0.79,1201291
+,230,116,16394,0.01,-0.01,-0.79,1201398
+,222,200,16404,0.01,-0.01,-0.78,1201505
+,220,160,16370,0.01,-0.01,-0.78,1201614
+,250,180,16422,0.01,-0.01,-0.78,1201720
+,242,160,16408,0.01,-0.01,-0.78,1201827
+,234,114,16358,0.01,-0.01,-0.77,1201934
+,202,218,16372,0.01,-0.01,-0.77,1202041
+,212,94,16362,0.01,-0.01,-0.77,1202148
+,216,182,16404,0.01,-0.01,-0.77,1202254
+,186,158,16382,0.01,-0.01,-0.77,1202361
+,186,158,16382,0.01,-0.01,-0.77,1202518
+,220,136,16352,0.01,-0.01,-0.77,1202625
+,234,170,16376,0.01,-0.01,-0.77,1202731
+,222,150,16382,0.01,-0.01,-0.77,1202837
+,252,186,16398,0.01,-0.01,-0.76,1202946
+,200,154,16410,0.01,-0.01,-0.77,1203052
+,234,170,16444,0.01,-0.01,-0.77,1203158
+,238,160,16390,0.01,-0.01,-0.76,1203264
+,248,174,16386,0.01,-0.01,-0.75,1203371
+,210,180,16412,0.01,-0.01,-0.76,1203477
+,224,140,16402,0.01,-0.01,-0.76,1203583
+,222,182,16406,0.01,-0.01,-0.76,1203690
+,224,140,16388,0.01,-0.01,-0.76,1203796
+,218,194,16430,0.01,-0.01,-0.75,1203902
+,208,132,16358,0.01,-0.01,-0.75,1204008
+,224,204,16376,0.01,-0.01,-0.76,1204115
+,244,186,16428,0.01,-0.01,-0.76,1204223
+,216,116,16394,0.01,-0.01,-0.76,1204330
+,228,202,16362,0.01,-0.01,-0.76,1204437
+,224,148,16402,0.01,-0.01,-0.77,1204544
+,248,190,16414,0.01,-0.01,-0.77,1204651
+,226,142,16390,0.01,-0.01,-0.77,1204758
+,230,176,16352,0.01,-0.01,-0.77,1204864
+,220,196,16400,0.01,-0.01,-0.77,1204971
+,196,140,16388,0.01,-0.01,-0.78,1205078
+,226,204,16356,0.01,-0.01,-0.78,1205185
+,212,184,16368,0.01,-0.01,-0.78,1205292
+,214,186,16386,0.01,-0.01,-0.77,1205398
+,220,146,16402,0.01,-0.01,-0.78,1205507
+,216,168,16424,0.01,-0.01,-0.79,1205614
+,216,186,16388,0.01,-0.01,-0.78,1205721
+,244,168,16418,0.01,-0.01,-0.78,1205828
+,244,168,16418,0.01,-0.01,-0.78,1205985
+,246,146,16350,0.01,-0.01,-0.78,1206091
+,208,248,16296,0.01,-0.01,-0.77,1206197
+,194,176,16374,0.01,-0.01,-0.77,1206304
+,234,180,16318,0.01,-0.01,-0.76,1206410
+,214,144,16384,0.01,-0.01,-0.75,1206516
+,210,182,16366,0.01,-0.01,-0.76,1206623
+,226,134,16350,0.01,-0.01,-0.76,1206729
+,208,214,16348,0.01,-0.01,-0.76,1206837
+,252,178,16364,0.01,-0.01,-0.76,1206943
+,120,-28,16608,0.01,-0.01,-0.76,1207050
+,190,50,16434,0.01,-0.01,-0.76,1207156
+,174,104,16396,0.01,-0.01,-0.76,1207262
+,208,196,16428,0.01,-0.01,-0.77,1207369
+,182,136,16378,0.01,-0.01,-0.77,1207475
+,214,164,16310,0.01,-0.01,-0.77,1207581
+,212,146,16416,0.01,-0.01,-0.77,1207688
+,282,212,16412,0.01,-0.01,-0.78,1207795
+,242,162,16344,0.01,-0.01,-0.77,1207902
+,224,196,16350,0.01,-0.01,-0.76,1208008
+,234,166,16354,0.01,-0.01,-0.76,1208115
+,224,176,16316,0.01,-0.01,-0.76,1208224
+,240,144,16386,0.01,-0.01,-0.75,1208331
+,200,168,16406,0.01,-0.01,-0.76,1208438
+,252,178,16310,0.01,-0.01,-0.76,1208545
+,152,164,16358,0.01,-0.01,-0.76,1208651
+,212,176,16390,0.01,-0.01,-0.76,1208758
+,216,154,16396,0.01,-0.01,-0.76,1208865
+,236,192,16362,0.01,-0.01,-0.76,1208972
+,204,176,16382,0.01,-0.01,-0.76,1209079
+,234,188,16344,0.01,-0.01,-0.76,1209185
+,248,174,16362,0.01,-0.01,-0.75,1209292
+,248,174,16362,0.01,-0.01,-0.75,1209449
+,210,148,16314,0.01,-0.01,-0.76,1209558
+,234,172,16324,0.01,-0.01,-0.76,1209664
+,180,144,16356,0.01,-0.01,-0.77,1209770
+,228,162,16306,0.01,-0.01,-0.76,1209876
+,226,176,16312,0.01,-0.01,-0.77,1209983
+,140,20,16436,0.01,-0.01,-0.77,1210089
+,246,238,16388,0.01,-0.01,-0.76,1210195
+,198,80,16396,0.01,-0.01,-0.77,1210302
+,160,46,16378,0.01,-0.01,-0.77,1210408
+,196,134,16404,0.01,-0.01,-0.78,1210514
+,224,130,16426,0.01,-0.01,-0.78,1210620
+,186,174,16350,0.01,-0.01,-0.78,1210727
+,220,130,16324,0.01,-0.01,-0.78,1210835
+,216,168,16378,0.01,-0.01,-0.78,1210941
+,266,234,16314,0.01,-0.01,-0.78,1211048
+,140,58,16464,0.01,-0.01,-0.78,1211154
+,202,144,16366,0.01,-0.01,-0.77,1211261
+,168,58,16378,0.01,-0.01,-0.77,1211368
+,174,196,16350,0.01,-0.01,-0.78,1211475
+,216,118,16398,0.01,-0.01,-0.78,1211582
+,186,242,16386,0.01,-0.01,-0.79,1211689
+,154,98,16476,0.01,-0.01,-0.79,1211795
+,220,188,16364,0.01,-0.01,-0.79,1211902
+,128,14,16492,0.01,-0.01,-0.78,1212009
+,256,98,16612,0.01,-0.01,-0.79,1212118
+,76,-30,16536,0.01,-0.01,-0.78,1212225
+,216,30,16502,0.01,-0.01,-0.79,1212331
+,204,114,16578,0.01,-0.01,-0.79,1212438
+,130,86,16464,0.01,-0.01,-0.78,1212545
+,402,18,16390,0.01,-0.01,-0.78,1212652
+,22,116,16474,0.01,-0.01,-0.78,1212759
+,22,116,16474,0.01,-0.01,-0.78,1212916
+,188,66,16406,0.01,-0.01,-0.78,1213022
+,206,230,16336,0.01,-0.01,-0.77,1213128
+,238,28,16414,0.01,-0.01,-0.77,1213235
+,250,206,16382,0.01,-0.01,-0.76,1213341
+,238,162,16350,0.01,-0.01,-0.77,1213447
+,256,160,16322,0.01,-0.01,-0.77,1213562
+,166,200,16436,0.01,-0.01,-0.77,1213668
+,274,166,16332,0.01,-0.01,-0.76,1213774
+,276,250,16270,0.01,-0.01,-0.76,1213881
+,238,164,16422,0.01,-0.01,-0.75,1213987
+,282,294,16294,0.01,-0.01,-0.75,1214093
+,232,156,16326,0.01,-0.01,-0.76,1214200
+,240,202,16398,0.01,-0.01,-0.76,1214306
+,254,150,16398,0.01,-0.01,-0.75,1214412
+,224,148,16450,0.01,-0.01,-0.75,1214518
+,206,172,16378,0.01,-0.01,-0.75,1214625
+,212,140,16384,0.01,-0.01,-0.75,1214732
+,240,156,16396,0.01,-0.01,-0.75,1214842
+,212,152,16420,0.01,-0.01,-0.76,1214948
+,194,214,16350,0.01,-0.01,-0.75,1215055
+,212,210,16398,0.01,-0.01,-0.76,1215162
+,246,134,16368,0.01,-0.01,-0.76,1215269
+,244,178,16434,0.01,-0.01,-0.76,1215376
+,270,176,16410,0.01,-0.01,-0.76,1215482
+,218,166,16416,0.01,-0.01,-0.75,1215589
+,224,198,16396,0.01,-0.01,-0.75,1215696
+,194,188,16346,0.01,-0.01,-0.75,1215803
+,240,180,16380,0.01,-0.01,-0.75,1215910
+,230,152,16388,0.01,-0.01,-0.76,1216016
+,214,168,16320,0.01,-0.01,-0.75,1216126
+,220,150,16322,0.01,-0.01,-0.76,1216233
+,220,150,16322,0.01,-0.01,-0.76,1216390
+,228,180,16306,0.01,-0.01,-0.76,1216496
+,228,94,16364,0.01,-0.01,-0.76,1216602
+,208,178,16318,0.01,-0.01,-0.76,1216709
+,218,134,16376,0.01,-0.01,-0.76,1216815
+,242,146,16418,0.01,-0.01,-0.75,1216921
+,194,146,16404,0.01,-0.01,-0.75,1217027
+,234,220,16376,0.01,-0.01,-0.74,1217134
+,218,88,16406,0.01,-0.01,-0.74,1217240
+,168,226,16374,0.01,-0.01,-0.75,1217346
+,186,26,16384,0.01,-0.01,-0.74,1217455
+,282,288,16302,0.01,-0.01,-0.75,1217561
+,200,122,16390,0.01,-0.01,-0.76,1217667
+,232,218,16300,0.01,-0.01,-0.75,1217773
+,254,174,16378,0.01,-0.01,-0.76,1217880
+,194,128,16408,0.01,-0.01,-0.77,1217986
+,246,70,16360,0.01,-0.01,-0.77,1218092
+,252,276,16396,0.01,-0.01,-0.77,1218199
+,178,38,16394,0.01,-0.01,-0.76,1218306
+,258,212,16372,0.01,-0.01,-0.76,1218413
+,192,112,16376,0.01,-0.01,-0.75,1218519
+,246,246,16322,0.01,-0.01,-0.75,1218626
+,186,166,16360,0.01,-0.01,-0.74,1218733
+,250,212,16370,0.01,-0.01,-0.75,1218842
+,200,118,16366,0.01,-0.01,-0.73,1218949
+,216,190,16354,0.01,-0.01,-0.73,1219056
+,242,166,16346,0.01,-0.01,-0.75,1219162
+,196,146,16420,0.01,-0.01,-0.75,1219269
+,248,160,16376,0.01,-0.01,-0.76,1219376
+,214,202,16378,0.01,-0.01,-0.75,1219483
+,218,152,16352,0.01,-0.01,-0.75,1219590
+,210,164,16386,0.01,-0.01,-0.75,1219696
+,210,164,16386,0.01,-0.01,-0.75,1219854
+,228,102,16330,0.01,-0.01,-0.76,1219960
+,202,208,16300,0.01,-0.01,-0.75,1220066
+,228,174,16356,0.01,-0.01,-0.76,1220174
+,250,224,16324,0.01,-0.01,-0.75,1220281
+,266,142,16246,0.01,-0.01,-0.75,1220387
+,250,156,16322,0.01,-0.01,-0.75,1220493
+,250,258,16306,0.01,-0.01,-0.75,1220600
+,178,78,16342,0.01,-0.01,-0.75,1220706
+,222,214,16358,0.01,-0.01,-0.75,1220812
+,168,156,16334,0.01,-0.01,-0.75,1220918
+,270,234,16278,0.01,-0.01,-0.75,1221025
+,208,88,16380,0.01,-0.01,-0.74,1221131
+,246,248,16394,0.01,-0.01,-0.75,1221237
+,208,90,16354,0.01,-0.01,-0.74,1221344
+,252,240,16338,0.01,-0.01,-0.75,1221452
+,214,60,16358,0.01,-0.01,-0.74,1221559
+,216,274,16380,0.01,-0.01,-0.73,1221666
+,248,138,16240,0.01,-0.01,-0.73,1221772
+,90,-206,17020,0.01,-0.01,-0.72,1221879
+,-134,62,16882,0.01,-0.01,-0.72,1221986
+,24,-252,16412,0.01,-0.01,-0.73,1222093
+,82,32,16546,0.01,-0.01,-0.74,1222200
+,206,26,16646,0.01,-0.01,-0.73,1222306
+,220,130,16334,0.01,-0.01,-0.73,1222413
+,222,100,16350,0.01,-0.01,-0.73,1222520
+,290,234,16448,0.01,-0.01,-0.73,1222627
+,214,50,16382,0.01,-0.01,-0.74,1222736
+,228,188,16308,0.01,-0.01,-0.74,1222843
+,226,150,16352,0.01,-0.01,-0.74,1222949
+,194,150,16394,0.01,-0.01,-0.75,1223056
+,220,154,16370,0.01,-0.01,-0.74,1223163
+,220,154,16370,0.01,-0.01,-0.74,1223320
+,196,142,16332,0.01,-0.01,-0.74,1223426
+,200,174,16344,0.01,-0.01,-0.74,1223533
+,236,154,16392,0.01,-0.01,-0.74,1223639
+,220,170,16394,0.01,-0.01,-0.74,1223745
+,236,140,16410,0.01,-0.01,-0.74,1223851
+,220,152,16398,0.01,-0.01,-0.74,1223958
+,230,128,16354,0.01,-0.01,-0.74,1224064
+,202,170,16346,0.01,-0.01,-0.74,1224172
+,184,144,16352,0.01,-0.01,-0.74,1224279
+,272,170,16346,0.01,-0.01,-0.74,1224385
+,202,136,16410,0.01,-0.01,-0.74,1224491
+,198,140,16350,0.01,-0.01,-0.74,1224597
+,228,158,16324,0.01,-0.01,-0.74,1224704
+,242,174,16348,0.01,-0.01,-0.74,1224810
+,228,154,16342,0.01,-0.01,-0.74,1224916
+,232,160,16342,0.01,-0.01,-0.75,1225023
+,250,122,16320,0.01,-0.01,-0.75,1225130
+,212,180,16418,0.01,-0.01,-0.74,1225237
+,202,150,16316,0.01,-0.01,-0.75,1225344
+,212,188,16396,0.01,-0.01,-0.75,1225452
+,238,160,16376,0.01,-0.01,-0.76,1225559
+,216,154,16380,0.01,-0.01,-0.76,1225666
+,238,180,16342,0.01,-0.01,-0.76,1225773
+,270,126,16432,0.01,-0.01,-0.76,1225880
+,216,176,16388,0.01,-0.01,-0.75,1225987
+,220,158,16366,0.01,-0.01,-0.76,1226093
+,214,184,16336,0.01,-0.01,-0.76,1226200
+,226,168,16378,0.01,-0.01,-0.76,1226307
+,208,122,16374,0.01,-0.01,-0.75,1226414
+,210,166,16382,0.01,-0.01,-0.75,1226521
+,238,190,16414,0.01,-0.01,-0.75,1226627
+,238,190,16414,0.01,-0.01,-0.75,1226787
+,246,180,16388,0.01,-0.01,-0.75,1226893
+,238,136,16340,0.01,-0.01,-0.75,1226999
+,236,178,16412,0.01,-0.01,-0.75,1227105
+,230,154,16382,0.01,-0.01,-0.75,1227212
+,200,134,16402,0.01,-0.01,-0.75,1227318
+,218,154,16406,0.01,-0.01,-0.76,1227424
+,266,172,16382,0.01,-0.01,-0.76,1227531
+,224,168,16370,0.01,-0.01,-0.76,1227637
+,234,140,16456,0.01,-0.01,-0.76,1227743
+,232,198,16378,0.01,-0.01,-0.75,1227849
+,226,158,16356,0.01,-0.01,-0.75,1227956
+,232,172,16410,0.01,-0.01,-0.75,1228064
+,246,200,16398,0.01,-0.01,-0.75,1228170
+,198,154,16406,0.01,-0.01,-0.74,1228277
+,186,168,16408,0.01,-0.01,-0.74,1228383
+,218,146,16436,0.01,-0.01,-0.73,1228490
+,218,162,16408,0.01,-0.01,-0.74,1228596
+,212,130,16416,0.01,-0.01,-0.74,1228703
+,232,156,16370,0.01,-0.01,-0.74,1228810
+,200,216,16392,0.01,-0.01,-0.74,1228917
+,190,122,16402,0.01,-0.01,-0.74,1229024
+,212,194,16390,0.01,-0.01,-0.75,1229131
+,212,154,16448,0.01,-0.01,-0.75,1229237
+,228,164,16400,0.01,-0.01,-0.75,1229346
+,238,152,16434,0.01,-0.01,-0.75,1229453
+,204,160,16448,0.01,-0.01,-0.76,1229560
+,212,142,16450,0.01,-0.01,-0.75,1229667
+,232,200,16412,0.01,-0.01,-0.75,1229774
+,206,152,16358,0.01,-0.01,-0.76,1229880
+,214,168,16396,0.01,-0.01,-0.77,1229987
+,250,166,16412,0.01,-0.01,-0.76,1230094
+,250,166,16412,0.01,-0.01,-0.76,1230251
+,188,136,16338,0.01,-0.01,-0.76,1230357
+,270,158,16330,0.01,-0.01,-0.76,1230464
+,214,176,16408,0.01,-0.01,-0.75,1230570
+,220,128,16404,0.01,-0.01,-0.76,1230678
+,250,172,16360,0.01,-0.01,-0.76,1230785
+,244,150,16322,0.01,-0.01,-0.76,1230891
+,222,146,16346,0.01,-0.01,-0.76,1230997
+,246,146,16376,0.01,-0.01,-0.76,1231103
+,218,136,16406,0.01,-0.01,-0.75,1231210
+,244,156,16346,0.01,-0.01,-0.75,1231316
+,234,130,16376,0.01,-0.01,-0.74,1231422
+,214,146,16342,0.01,-0.01,-0.74,1231529
+,202,152,16396,0.01,-0.01,-0.74,1231635
+,212,184,16384,0.01,-0.01,-0.74,1231741
+,220,132,16370,0.01,-0.01,-0.74,1231847
+,226,150,16340,0.01,-0.01,-0.75,1231954
+,212,156,16358,0.01,-0.01,-0.75,1232063
+,212,184,16356,0.01,-0.01,-0.75,1232170
+,250,156,16322,0.01,-0.01,-0.75,1232277
+,230,164,16376,0.01,-0.01,-0.74,1232384
+,234,142,16370,0.01,-0.01,-0.74,1232490
+,196,160,16336,0.01,-0.01,-0.74,1232597
+,238,168,16330,0.01,-0.01,-0.74,1232704
+,252,136,16346,0.01,-0.01,-0.74,1232811
+,194,190,16374,0.01,-0.01,-0.75,1232918
+,206,140,16372,0.01,-0.01,-0.75,1233024
+,208,180,16400,0.01,-0.01,-0.75,1233131
+,222,170,16366,0.01,-0.01,-0.76,1233238
+,210,212,16358,0.01,-0.01,-0.76,1233347
+,210,198,16364,0.01,-0.01,-0.75,1233454
+,230,190,16364,0.01,-0.01,-0.75,1233561
+,230,190,16364,0.01,-0.01,-0.75,1233718
+,206,136,16342,0.01,-0.01,-0.76,1233824
+,248,170,16340,0.01,-0.01,-0.76,1233930
+,224,132,16336,0.01,-0.01,-0.75,1234036
+,244,158,16356,0.01,-0.01,-0.75,1234143
+,254,164,16326,0.01,-0.01,-0.75,1234249
+,224,158,16416,0.01,-0.01,-0.75,1234355
+,230,148,16368,0.01,-0.01,-0.75,1234462
+,210,162,16372,0.01,-0.01,-0.76,1234568
+,198,152,16376,0.01,-0.01,-0.76,1234680
+,208,172,16352,0.01,-0.01,-0.76,1234787
+,220,126,16336,0.01,-0.01,-0.76,1234893
+,248,166,16422,0.01,-0.01,-0.77,1234999
+,234,134,16342,0.01,-0.01,-0.77,1235106
+,222,166,16358,0.01,-0.01,-0.76,1235212
+,216,160,16322,0.01,-0.01,-0.76,1235318
+,274,186,16402,0.01,-0.01,-0.75,1235425
+,204,158,16356,0.01,-0.01,-0.74,1235532
+,226,126,16376,0.01,-0.01,-0.75,1235639
+,206,150,16312,0.01,-0.01,-0.75,1235745
+,232,134,16332,0.01,-0.01,-0.75,1235852
+,244,156,16354,0.01,-0.01,-0.76,1235961
+,220,146,16336,0.01,-0.01,-0.76,1236068
+,226,172,16346,0.01,-0.01,-0.75,1236175
+,210,164,16372,0.01,-0.01,-0.75,1236281
+,220,152,16334,0.01,-0.01,-0.74,1236388
+,208,160,16370,0.01,-0.01,-0.73,1236495
+,178,184,16336,0.01,-0.01,-0.74,1236602
+,216,140,16358,0.01,-0.01,-0.73,1236709
+,196,166,16374,0.01,-0.01,-0.73,1236816
+,256,192,16336,0.01,-0.01,-0.74,1236922
+,198,154,16370,0.01,-0.01,-0.75,1237029
+,198,154,16370,0.01,-0.01,-0.75,1237186
+,208,148,16332,0.01,-0.01,-0.75,1237295
+,228,154,16366,0.01,-0.01,-0.76,1237401
+,230,154,16392,0.01,-0.01,-0.75,1237507
+,224,174,16376,0.01,-0.01,-0.75,1237613
+,212,142,16340,0.01,-0.01,-0.76,1237720
+,208,128,16360,0.01,-0.01,-0.76,1237826
+,232,138,16432,0.01,-0.01,-0.76,1237932
+,214,166,16426,0.01,-0.01,-0.75,1238038
+,232,170,16414,0.01,-0.01,-0.74,1238145
+,216,172,16378,0.01,-0.01,-0.74,1238251
+,214,172,16420,0.01,-0.01,-0.74,1238357
+,216,166,16350,0.01,-0.01,-0.74,1238464
+,220,164,16440,0.01,-0.01,-0.74,1238570
+,208,144,16392,0.01,-0.01,-0.74,1238678
+,258,154,16330,0.01,-0.01,-0.74,1238785
+,236,164,16400,0.01,-0.01,-0.75,1238891
+,236,142,16390,0.01,-0.01,-0.74,1238998
+,258,176,16390,0.01,-0.01,-0.74,1239105
+,246,124,16398,0.01,-0.01,-0.74,1239212
+,220,140,16400,0.01,-0.01,-0.75,1239319
+,218,120,16426,0.01,-0.01,-0.75,1239425
+,220,132,16368,0.01,-0.01,-0.75,1239532
+,254,138,16360,0.01,-0.01,-0.75,1239639
+,208,162,16344,0.01,-0.01,-0.75,1239746
+,216,126,16380,0.01,-0.01,-0.75,1239853
+,232,156,16404,0.01,-0.01,-0.76,1239962
+,192,140,16372,0.01,-0.01,-0.76,1240068
+,238,150,16414,0.01,-0.01,-0.76,1240175
+,228,156,16372,0.01,-0.01,-0.75,1240282
+,220,156,16386,0.01,-0.01,-0.76,1240389
+,194,128,16410,0.01,-0.01,-0.76,1240496
+,194,128,16410,0.01,-0.01,-0.76,1240653
+,240,174,16330,0.01,-0.01,-0.76,1240759
+,202,146,16346,0.01,-0.01,-0.75,1240865
+,238,156,16354,0.01,-0.01,-0.75,1240972
+,246,138,16352,0.01,-0.01,-0.75,1241078
+,226,144,16356,0.01,-0.01,-0.76,1241184
+,246,184,16380,0.01,-0.01,-0.75,1241292
+,196,166,16358,0.01,-0.01,-0.75,1241399
+,240,172,16344,0.01,-0.01,-0.76,1241505
+,276,176,16352,0.01,-0.01,-0.76,1241611
+,232,166,16338,0.01,-0.01,-0.76,1241718
+,206,172,16376,0.01,-0.01,-0.77,1241824
+,236,184,16354,0.01,-0.01,-0.77,1241930
+,206,162,16302,0.01,-0.01,-0.77,1242036
+,252,144,16336,0.01,-0.01,-0.77,1242143
+,210,158,16330,0.01,-0.01,-0.77,1242249
+,222,148,16336,0.01,-0.01,-0.77,1242355
+,276,152,16370,0.01,-0.01,-0.77,1242462
+,232,180,16364,0.01,-0.01,-0.76,1242571
+,258,166,16304,0.01,-0.01,-0.77,1242678
+,246,194,16364,0.01,-0.01,-0.76,1242785
+,262,182,16378,0.01,-0.01,-0.77,1242891
+,224,126,16354,0.01,-0.01,-0.76,1242998
+,254,148,16352,0.01,-0.01,-0.76,1243105
+,218,142,16392,0.01,-0.01,-0.76,1243212
+,196,196,16370,0.01,-0.01,-0.77,1243319
+,224,164,16390,0.01,-0.01,-0.77,1243425
+,254,146,16440,0.01,-0.01,-0.76,1243532
+,226,192,16312,0.01,-0.01,-0.76,1243639
+,200,146,16380,0.01,-0.01,-0.76,1243746
+,230,162,16368,0.01,-0.01,-0.76,1243855
+,218,166,16344,0.01,-0.01,-0.77,1243962
+,218,166,16344,0.01,-0.01,-0.77,1244119
+,196,164,16330,0.01,-0.01,-0.77,1244225
+,244,120,16350,0.01,-0.01,-0.76,1244331
+,242,166,16362,0.01,-0.01,-0.76,1244437
+,212,164,16354,0.01,-0.01,-0.76,1244544
+,238,166,16386,0.01,-0.01,-0.76,1244650
+,254,178,16316,0.01,-0.01,-0.76,1244756
+,220,164,16360,0.01,-0.01,-0.77,1244863
+,218,172,16346,0.01,-0.01,-0.76,1244969
+,220,160,16384,0.01,-0.01,-0.77,1245075
+,268,154,16330,0.01,-0.01,-0.77,1245181
+,244,156,16392,0.01,-0.01,-0.78,1245290
+,236,118,16430,0.01,-0.01,-0.77,1245396
+,228,190,16356,0.01,-0.01,-0.77,1245502
+,226,174,16354,0.01,-0.01,-0.77,1245609
+,254,180,16338,0.01,-0.01,-0.77,1245715
+,200,174,16374,0.01,-0.01,-0.77,1245822
+,224,180,16366,0.01,-0.01,-0.77,1245929
+,218,174,16344,0.01,-0.01,-0.77,1246035
+,234,130,16372,0.01,-0.01,-0.77,1246142
+,192,146,16378,0.01,-0.01,-0.76,1246249
+,178,148,16374,0.01,-0.01,-0.77,1246356
+,242,172,16350,0.01,-0.01,-0.77,1246463
+,210,166,16382,0.01,-0.01,-0.77,1246572
+,188,142,16346,0.01,-0.01,-0.77,1246678
+,244,180,16340,0.01,-0.01,-0.78,1246785
+,206,150,16352,0.01,-0.01,-0.78,1246892
+,208,148,16374,0.01,-0.01,-0.78,1246999
+,238,154,16346,0.01,-0.01,-0.78,1247106
+,206,146,16322,0.01,-0.01,-0.78,1247212
+,198,182,16312,0.01,-0.01,-0.78,1247319
+,232,158,16338,0.01,-0.01,-0.78,1247426
+,232,158,16338,0.01,-0.01,-0.78,1247583
+,232,148,16368,0.01,-0.01,-0.77,1247689
+,216,156,16378,0.01,-0.01,-0.77,1247796
+,208,166,16378,0.01,-0.01,-0.77,1247904
+,220,162,16374,0.01,-0.01,-0.78,1248010
+,188,146,16390,0.01,-0.01,-0.77,1248117
+,218,136,16414,0.01,-0.01,-0.77,1248223
+,216,156,16370,0.01,-0.01,-0.76,1248329
+,242,156,16386,0.01,-0.01,-0.76,1248435
+,230,116,16342,0.01,-0.01,-0.76,1248542
+,238,196,16412,0.01,-0.01,-0.76,1248648
+,220,110,16392,0.01,-0.01,-0.76,1248754
+,230,224,16376,0.01,-0.01,-0.77,1248861
+,208,108,16378,0.01,-0.01,-0.77,1248967
+,226,218,16372,0.01,-0.01,-0.77,1249073
+,234,136,16386,0.01,-0.01,-0.76,1249181
+,222,208,16342,0.01,-0.01,-0.76,1249288
+,256,174,16392,0.01,-0.01,-0.75,1249395
+,228,182,16416,0.01,-0.01,-0.75,1249502
+,210,160,16368,0.01,-0.01,-0.75,1249609
+,198,172,16384,0.01,-0.01,-0.76,1249716
+,190,150,16316,0.01,-0.01,-0.76,1249822
+,246,162,16348,0.01,-0.01,-0.76,1249929
+,208,186,16364,0.01,-0.01,-0.76,1250036
+,240,156,16356,0.01,-0.01,-0.76,1250143
+,204,138,16332,0.01,-0.01,-0.76,1250250
+,230,142,16362,0.01,-0.01,-0.76,1250356
+,202,204,16392,0.01,-0.01,-0.76,1250465
+,208,140,16380,0.01,-0.01,-0.75,1250572
